"","id","target","contract","gender","car","n_child","income","credit","loan","price","job_stat","studies","family","house","age","job_duration","occupation","job_type","n_enquiries","companion"
"4690",4690,"payed","Cash loans","F","N",1,175500,229230,22801.5,202500,"Working","Secondary education","single","apartment",32,13.3013698630137,"Core staff","Culture and Services",0,"Unaccompan."
"4691",4691,"overdue","Cash loans","M","N",0,198000,1442952,42318,1260000,"Working","Secondary education","Married","apartment",24,2.98630136986301,"Sales staff","Transport",0,"Unaccompan."
"4692",4692,"payed","Cash loans","F","N",1,112500,52128,5742,45000,"Working","Higher education","divorce","apartment",32,6.73150684931507,"Occupation_Unknown","Business",0,"Unaccompan."
"4693",4693,"payed","Revolving loans","F","Y",0,54000,180000,9000,180000,"Working","Secondary education","Married","apartment",54,27.6246575342466,"Laborers","Business",0,"Unaccompan."
"4694",4694,"payed","Cash loans","M","Y",0,234000,810000,34447.5,810000,"Working","Higher education","Married","apartment",31,2.65205479452055,"Occupation_Unknown","Culture and Services",0,"Unaccompan."
"4695",4695,"overdue","Cash loans","M","N",0,180000,314100,21375,225000,"Working","Secondary education","Married","apartment",54,1.04109589041096,"Laborers","Business",0,"Unaccompan."
"4696",4696,"payed","Cash loans","F","N",0,112500,248877,16033.5,189000,"Pensioner","Secondary education","single","apartment",55,7.48219178082192,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"4697",4697,"payed","Cash loans","F","N",0,279000,754740,24475.5,630000,"Pensioner","Secondary education","Married","apartment",63,3.95616438356164,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"4698",4698,"payed","Cash loans","F","Y",0,202500,888840,29506.5,675000,"Working","Higher education","Married","apartment",48,23.2849315068493,"Core staff","Government and Military",1,"Unaccompan."
"4699",4699,"payed","Cash loans","F","N",0,382500,728460,40806,675000,"Working","Secondary education","divorce","apartment",57,6.78082191780822,"Sales staff","Business",0,"Unaccompan."
"4700",4700,"overdue","Cash loans","F","N",1,90000,225000,17905.5,225000,"Working","Secondary education","Married","apartment",31,12.4547945205479,"Core staff","Culture and Services",1,"Unaccompan."
"4701",4701,"overdue","Cash loans","F","N",0,112500,373500,19197,373500,"Working","Secondary education","Married","apartment",58,7.41095890410959,"Service Staff","Real Estate and Trade",1,"Unaccompan."
"4702",4702,"payed","Cash loans","F","N",1,135000,808650,26217,675000,"State servant","Secondary education","Married","apartment",32,13.0082191780822,"Medic stf","Medicine",0,"Unaccompan."
"4703",4703,"payed","Cash loans","M","Y",0,135000,942300,27135,675000,"Commer. Assoc.","Secondary education","Married","apartment",54,7.9013698630137,"Laborers","Business",1,"Unaccompan."
"4704",4704,"payed","Cash loans","F","N",0,76500,269550,11416.5,225000,"State servant","Secondary education","divorce","apartment",61,4.04931506849315,"Core staff","Government and Military",0,"Unaccompan."
"4705",4705,"payed","Cash loans","M","Y",0,202500,838453.5,42939,688500,"Working","Secondary education","single","apartment",56,15.2164383561644,"Laborers","Culture and Services",0,"Unaccompan."
"4706",4706,"payed","Cash loans","M","Y",0,135000,254700,28867.5,225000,"Working","Secondary education","Married","Municipal apart.",60,2.70684931506849,"Laborers","Transport",0,"Unaccompan."
"4707",4707,"payed","Cash loans","F","N",0,225000,270000,27796.5,270000,"State servant","Higher education","Married","apartment",59,3.57260273972603,"Core staff","Government and Military",0,"Unaccompan."
"4708",4708,"overdue","Cash loans","M","Y",0,85500,585000,24916.5,585000,"Working","Secondary education","Married","apartment",47,0.750684931506849,"Security","Business",0,"Family"
"4709",4709,"payed","Cash loans","F","Y",1,202500,810000,51763.5,810000,"Working","Higher education","divorce","apartment",42,7.55616438356164,"Laborers","Business",0,"Family"
"4710",4710,"payed","Cash loans","F","Y",0,225000,1607868,57883.5,1327500,"Commer. Assoc.","Higher education","divorce","Municipal apart.",51,0.684931506849315,"Sales staff","Business",0,"Unaccompan."
"4711",4711,"payed","Cash loans","F","Y",0,360000,1188765,47142,1093500,"Commer. Assoc.","Higher education","Married","apartment",61,19.1150684931507,"Administrative Staff","Business",0,"Unaccompan."
"4712",4712,"payed","Revolving loans","F","N",1,180000,405000,20250,405000,"Commer. Assoc.","Higher education","Married","With parents",40,1.74520547945205,"Tech Staff","Construction",0,"Unaccompan."
"4713",4713,"payed","Cash loans","M","Y",3,175500,630000,24543,630000,"Working","Secondary education","Married","apartment",33,3.68493150684932,"Laborers","Business",0,"Family"
"4714",4714,"payed","Cash loans","F","N",0,67500,675000,26284.5,675000,"Working","Secondary education","Married","apartment",51,1.36164383561644,"Occupation_Unknown","Culture and Services",0,"Unaccompan."
"4715",4715,"payed","Cash loans","M","Y",0,112500,170640,13482,135000,"Working","Secondary education","Married","With parents",31,4.07397260273973,"Laborers","Business",0,"Unaccompan."
"4716",4716,"payed","Cash loans","M","N",0,202500,557770.5,28606.5,481500,"Working","Higher education","single","apartment",57,6.47671232876712,"Tech Staff","Construction",0,"Unaccompan."
"4717",4717,"payed","Cash loans","F","N",0,180000,1575000,58369.5,1575000,"Commer. Assoc.","Secondary education","divorce","apartment",42,10.9698630136986,"Occupation_Unknown","Medicine",0,"Unaccompan."
"4718",4718,"payed","Cash loans","M","N",0,166500,1456587,45733.5,1305000,"Commer. Assoc.","Higher education","Married","apartment",53,0.53972602739726,"Managers","Business",0,"Partner"
"4719",4719,"overdue","Cash loans","F","N",0,76500,986553,28975.5,823500,"Working","Secondary education","Married","apartment",49,5.94794520547945,"Service Staff","Culture and Services",0,"Unaccompan."
"4720",4720,"payed","Cash loans","M","N",0,157500,592560,32274,450000,"Commer. Assoc.","Secondary education","single","apartment",26,2.22191780821918,"Occupation_Unknown","Business",0,"Unaccompan."
"4721",4721,"payed","Cash loans","F","N",2,135000,808650,26086.5,675000,"Working","Higher education","Married","apartment",32,0.994520547945206,"Laborers","Culture and Services",0,"Unaccompan."
"4722",4722,"payed","Cash loans","F","Y",1,180000,783927,37845,688500,"Commer. Assoc.","Secondary education","Married","apartment",37,15.8054794520548,"Laborers","Housing",0,"Unaccompan."
"4723",4723,"payed","Cash loans","F","N",0,52200,207117,13365,171000,"Pensioner","Higher education","Married","apartment",55,5.36438356164384,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"4724",4724,"payed","Cash loans","F","Y",0,135000,416052,15075,292500,"Commer. Assoc.","Higher education","Married","apartment",39,1.11506849315068,"Sales staff","Self-employed",0,"Unaccompan."
"4725",4725,"payed","Cash loans","M","Y",0,405000,1116076.5,37012.5,913500,"Working","Secondary education","Married","apartment",45,6.90958904109589,"Managers","Business",0,"Unaccompan."
"4726",4726,"payed","Cash loans","F","N",0,112500,190764,11799,157500,"Pensioner","Secondary education","Married","apartment",62,5.22465753424658,"Occupation_Unknown","Jobtype_Unknown",0,"Family"
"4727",4727,"payed","Cash loans","F","N",0,202500,481495.5,36130.5,454500,"Working","Secondary education","single","apartment",31,4.43561643835616,"Core staff","Culture and Services",2,"Unaccompan."
"4728",4728,"payed","Cash loans","M","N",1,112500,234000,23274,234000,"Working","Higher education","Married","apartment",39,4.36438356164384,"Core staff","Self-employed",0,"Unaccompan."
"4729",4729,"payed","Cash loans","F","N",1,157500,612612,31410,495000,"Commer. Assoc.","Secondary education","Married","apartment",45,8.8027397260274,"Laborers","Business",0,"Family"
"4730",4730,"payed","Cash loans","F","Y",0,67500,852088.5,36229.5,688500,"Working","Secondary education","Married","apartment",46,1.8986301369863,"Chef","Business",0,"Other_companion"
"4731",4731,"payed","Cash loans","F","N",0,112500,90000,6394.5,90000,"Working","Secondary education","Married","apartment",54,10.7178082191781,"Laborers","Self-employed",1,"Family"
"4732",4732,"payed","Cash loans","F","N",0,270000,1113840,56871,9e+05,"Pensioner","Secondary education","Widow","apartment",63,8.23013698630137,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"4733",4733,"overdue","Cash loans","F","N",0,76500,153310.5,12168,139500,"Working","Secondary education","single","With parents",27,2.84109589041096,"Realty agents","Culture and Services",0,"Unaccompan."
"4734",4734,"payed","Cash loans","F","Y",2,90000,450000,25965,450000,"Working","Secondary education","Married","apartment",30,8.16712328767123,"Laborers","Construction",0,"Unaccompan."
"4735",4735,"payed","Revolving loans","M","Y",1,247500,270000,13500,270000,"Working","Higher education","Married","apartment",34,2.16712328767123,"Service Staff","Business",0,"Unaccompan."
"4736",4736,"payed","Cash loans","F","N",0,225000,720000,26680.5,720000,"Commer. Assoc.","Higher education","single","apartment",49,2.17534246575342,"Core staff","Transport",0,"Unaccompan."
"4737",4737,"payed","Cash loans","F","N",0,202500,450000,21109.5,450000,"Working","Secondary education","Widow","Co-op apart.",55,1.32602739726027,"Sales staff","Culture and Services",0,"Unaccompan."
"4738",4738,"payed","Cash loans","F","N",0,90000,232344,9972,157500,"Pensioner","Secondary education","Married","apartment",60,22.9561643835616,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"4739",4739,"payed","Cash loans","M","Y",0,126000,313438.5,30663,283500,"Working","Secondary education","Married","apartment",48,4.13972602739726,"Service Staff","Business",0,"Unaccompan."
"4740",4740,"payed","Cash loans","M","Y",0,108000,512064,18522,360000,"Pensioner","Secondary education","divorce","apartment",61,8.31506849315068,"Occupation_Unknown","Jobtype_Unknown",1,"Unaccompan."
"4741",4741,"payed","Cash loans","F","N",0,135000,675000,24376.5,675000,"Working","Higher education","Married","apartment",32,3.15068493150685,"Core staff","Culture and Services",0,"Family"
"4742",4742,"payed","Cash loans","F","N",2,90000,444420,23400,337500,"Working","Secondary education","Married","apartment",33,1.75616438356164,"Occupation_Unknown","Business",0,"Unaccompan."
"4743",4743,"payed","Cash loans","M","Y",0,225000,170640,11034,135000,"Commer. Assoc.","Higher education","Married","apartment",58,2.92602739726027,"Security","Business",0,"Unaccompan."
"4744",4744,"overdue","Cash loans","M","N",0,90000,781920,28084.5,675000,"Pensioner","Secondary education","single","apartment",52,27.1150684931507,"Occupation_Unknown","Jobtype_Unknown",1,"Unaccompan."
"4745",4745,"payed","Cash loans","F","N",0,85500,691020,22419,495000,"Commer. Assoc.","Secondary education","Married","apartment",42,18.8849315068493,"Core staff","Government and Military",0,"Unaccompan."
"4746",4746,"payed","Cash loans","F","N",0,144000,299250,8356.5,225000,"Working","Higher education","single","apartment",31,1.49041095890411,"Administrative Staff","Business",0,"Unaccompan."
"4747",4747,"payed","Cash loans","M","N",0,135000,1035000,30262.5,1035000,"Commer. Assoc.","Higher education","Married","apartment",53,0.956164383561644,"Managers","Business",0,"Unaccompan."
"4748",4748,"overdue","Cash loans","M","N",1,112500,153576,7596,121500,"Commer. Assoc.","Secondary education","divorce","apartment",39,1.89315068493151,"Laborers","University",0,"Unaccompan."
"4749",4749,"payed","Cash loans","M","N",0,225000,450000,22018.5,450000,"Working","Secondary education","single","Rented apart.",28,3.78356164383562,"Laborers","Construction",1,"Unaccompan."
"4750",4750,"payed","Cash loans","F","Y",0,211603.5,1147500,30267,1147500,"Commer. Assoc.","Higher education","single","apartment",40,1.47945205479452,"Administrative Staff","Business",5,"Unaccompan."
"4751",4751,"payed","Cash loans","F","N",0,162000,1288350,37800,1125000,"Pensioner","Secondary education","Married","apartment",64,40.1095890410959,"Occupation_Unknown","Jobtype_Unknown",0,"Family"
"4752",4752,"payed","Cash loans","M","Y",0,225000,592560,40216.5,450000,"Working","Secondary education","Married","apartment",57,12.7260273972603,"Occupation_Unknown","Agriculture",0,"Partner"
"4753",4753,"payed","Cash loans","F","Y",0,180000,454500,18153,454500,"State servant","Higher education","Married","Office apart.",27,7.27397260273973,"Occupation_Unknown","Government and Military",0,"Unaccompan."
"4754",4754,"payed","Cash loans","F","N",0,157500,1065681,44109,904500,"Pensioner","Secondary education","Married","apartment",56,23.5780821917808,"Occupation_Unknown","Jobtype_Unknown",1,"Unaccompan."
"4755",4755,"overdue","Cash loans","M","Y",1,360000,835380,45445.5,675000,"Working","Secondary education","Married","apartment",33,12.6684931506849,"Managers","Business",0,"Family"
"4756",4756,"overdue","Cash loans","F","N",0,135000,601470,30838.5,450000,"Commer. Assoc.","Secondary education","Married","apartment",29,3.40821917808219,"Occupation_Unknown","Business",0,"Unaccompan."
"4757",4757,"payed","Cash loans","F","Y",2,247500,2156400,59301,1800000,"Working","Secondary education","Married","apartment",39,18.7232876712329,"Laborers","Culture and Services",0,"Unaccompan."
"4758",4758,"payed","Cash loans","F","N",0,112500,1288350,37669.5,1125000,"Commer. Assoc.","Secondary education","Widow","apartment",49,3.60821917808219,"Tech Staff","Agriculture",0,"Unaccompan."
"4759",4759,"payed","Cash loans","F","Y",0,180000,948582,27864,679500,"Working","Secondary education","Married","apartment",38,1.19178082191781,"Laborers","Government and Military",0,"Unaccompan."
"4760",4760,"overdue","Cash loans","M","Y",0,157500,360000,28440,360000,"Working","Secondary education","Married","With parents",48,0.202739726027397,"Service Staff","Real Estate and Trade",2,"Unaccompan."
"4761",4761,"payed","Cash loans","F","N",0,225000,1097676,32224.5,958500,"Pensioner","Secondary education","Married","apartment",62,13.3150684931507,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"4762",4762,"payed","Revolving loans","M","N",0,283500,180000,9000,180000,"Working","Higher education","single","apartment",27,3.28493150684932,"Occupation_Unknown","Business",0,"Unaccompan."
"4763",4763,"payed","Revolving loans","M","Y",0,180000,180000,9000,180000,"Working","Secondary education","Married","apartment",42,4.47945205479452,"Laborers","Business",0,"Unaccompan."
"4764",4764,"overdue","Cash loans","M","Y",1,135000,9e+05,31887,9e+05,"Working","Secondary education","Married","apartment",49,6.98904109589041,"Service Staff","Transport",1,"Unaccompan."
"4765",4765,"payed","Cash loans","F","N",0,157500,9e+05,60390,9e+05,"Pensioner","Secondary education","Married","apartment",55,12.1808219178082,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"4766",4766,"overdue","Cash loans","M","Y",0,270000,452385,35869.5,373500,"Commer. Assoc.","Higher education","Married","Municipal apart.",43,4.56164383561644,"Managers","Self-employed",0,"Other_companion"
"4767",4767,"payed","Cash loans","F","N",0,45000,454500,13288.5,454500,"State servant","Secondary education","Married","apartment",48,9.97260273972603,"Occupation_Unknown","Culture and Services",0,"Family"
"4768",4768,"payed","Cash loans","M","N",0,166500,229500,24844.5,229500,"Working","Higher education","Married","apartment",43,2.66849315068493,"Tech Staff","Self-employed",0,"Unaccompan."
